Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,8.9167410E+0,1.2000000E+1,,,
,0.0000000E+0,8.9207413E+0,1.4000000E+1,,,
,0.0000000E+0,8.9247417E+0,1.4000000E+1,,,
,0.0000000E+0,8.9287420E+0,9.0000000E+0,,,
,0.0000000E+0,8.9327423E+0,1.4000000E+1,,,
,0.0000000E+0,8.9367427E+0,6.0000000E+0,,,
,0.0000000E+0,8.9407430E+0,8.0000000E+0,,,
,0.0000000E+0,8.9447433E+0,1.4000000E+1,,,
,0.0000000E+0,8.9487437E+0,1.0000000E+1,,,
,0.0000000E+0,8.9527440E+0,1.2000000E+1,,,
,0.0000000E+0,8.9567443E+0,1.5000000E+1,,,
,0.0000000E+0,8.9607446E+0,9.0000000E+0,,,
,0.0000000E+0,8.9647450E+0,1.1000000E+1,,,
,0.0000000E+0,8.9687453E+0,1.0000000E+1,,,
,0.0000000E+0,8.9727456E+0,8.0000000E+0,,,
,0.0000000E+0,8.9767460E+0,1.0000000E+1,,,
,0.0000000E+0,8.9807463E+0,1.1000000E+1,,,
,0.0000000E+0,8.9847466E+0,1.0000000E+1,,,
,0.0000000E+0,8.9887470E+0,8.0000000E+0,,,
,0.0000000E+0,8.9927473E+0,1.1000000E+1,,,
,0.0000000E+0,8.9967476E+0,1.3000000E+1,,,
,0.0000000E+0,9.0007480E+0,5.0000000E+0,,,
,0.0000000E+0,9.0047483E+0,1.2000000E+1,,,
,0.0000000E+0,9.0087486E+0,7.0000000E+0,,,
,0.0000000E+0,9.0127490E+0,9.0000000E+0,,,
,0.0000000E+0,9.0167493E+0,9.0000000E+0,,,
,0.0000000E+0,9.0207496E+0,6.0000000E+0,,,
,0.0000000E+0,9.0247500E+0,1.4000000E+1,,,
,0.0000000E+0,9.0287503E+0,6.0000000E+0,,,
,0.0000000E+0,9.0327506E+0,1.5000000E+1,,,
,0.0000000E+0,9.0367510E+0,5.0000000E+0,,,
,0.0000000E+0,9.0407513E+0,1.5000000E+1,,,
,0.0000000E+0,9.0447516E+0,6.0000000E+0,,,
,0.0000000E+0,9.0487520E+0,1.3000000E+1,,,
,0.0000000E+0,9.0527523E+0,5.0000000E+0,,,
,0.0000000E+0,9.0567526E+0,1.0000000E+1,,,
,0.0000000E+0,9.0607530E+0,4.0000000E+0,,,
,0.0000000E+0,9.0647533E+0,9.0000000E+0,,,
,0.0000000E+0,9.0687536E+0,1.3000000E+1,,,
,0.0000000E+0,9.0727540E+0,9.0000000E+0,,,
,0.0000000E+0,9.0767543E+0,9.0000000E+0,,,
,0.0000000E+0,9.0807546E+0,7.0000000E+0,,,
,0.0000000E+0,9.0847550E+0,1.2000000E+1,,,
,0.0000000E+0,9.0887553E+0,1.2000000E+1,,,
,0.0000000E+0,9.0927556E+0,1.2000000E+1,,,
,0.0000000E+0,9.0967560E+0,1.1000000E+1,,,
,0.0000000E+0,9.1007563E+0,2.0000000E+0,,,
,0.0000000E+0,9.1047566E+0,9.0000000E+0,,,
,0.0000000E+0,9.1087569E+0,1.0000000E+1,,,
,0.0000000E+0,9.1127573E+0,5.0000000E+0,,,
,0.0000000E+0,9.1167576E+0,5.0000000E+0,,,
,0.0000000E+0,9.1207579E+0,4.0000000E+0,,,
,0.0000000E+0,9.1247583E+0,4.0000000E+0,,,
,0.0000000E+0,9.1287586E+0,5.0000000E+0,,,
,0.0000000E+0,9.1327589E+0,6.0000000E+0,,,
,0.0000000E+0,9.1367593E+0,6.0000000E+0,,,
,0.0000000E+0,9.1407596E+0,1.0000000E+1,,,
,0.0000000E+0,9.1447599E+0,9.0000000E+0,,,
,0.0000000E+0,9.1487603E+0,7.0000000E+0,,,
,0.0000000E+0,9.1527606E+0,7.0000000E+0,,,
,0.0000000E+0,9.1567609E+0,7.0000000E+0,,,
,0.0000000E+0,9.1607613E+0,6.0000000E+0,,,
,0.0000000E+0,9.1647616E+0,1.2000000E+1,,,
,0.0000000E+0,9.1687619E+0,1.2000000E+1,,,
,0.0000000E+0,9.1727623E+0,1.3000000E+1,,,
,0.0000000E+0,9.1767626E+0,9.0000000E+0,,,
,0.0000000E+0,9.1807629E+0,6.0000000E+0,,,
,0.0000000E+0,9.1847633E+0,1.0000000E+1,,,
,0.0000000E+0,9.1887636E+0,7.0000000E+0,,,
,0.0000000E+0,9.1927639E+0,9.0000000E+0,,,
,0.0000000E+0,9.1967643E+0,4.0000000E+0,,,
,0.0000000E+0,9.2007646E+0,5.0000000E+0,,,
,0.0000000E+0,9.2047649E+0,7.0000000E+0,,,
,0.0000000E+0,9.2087653E+0,7.0000000E+0,,,
,0.0000000E+0,9.2127656E+0,1.0000000E+1,,,
,0.0000000E+0,9.2167659E+0,7.0000000E+0,,,
,0.0000000E+0,9.2207663E+0,4.0000000E+0,,,
,0.0000000E+0,9.2247666E+0,8.0000000E+0,,,
,0.0000000E+0,9.2287669E+0,1.0000000E+1,,,
,0.0000000E+0,9.2327673E+0,7.0000000E+0,,,
,0.0000000E+0,9.2367676E+0,7.0000000E+0,,,
,0.0000000E+0,9.2407679E+0,7.0000000E+0,,,
,0.0000000E+0,9.2447683E+0,5.0000000E+0,,,
,0.0000000E+0,9.2487686E+0,8.0000000E+0,,,
,0.0000000E+0,9.2527689E+0,9.0000000E+0,,,
,0.0000000E+0,9.2567692E+0,5.0000000E+0,,,
,0.0000000E+0,9.2607696E+0,1.1000000E+1,,,
,0.0000000E+0,9.2647699E+0,1.0000000E+1,,,
,0.0000000E+0,9.2687702E+0,1.2000000E+1,,,
,0.0000000E+0,9.2727706E+0,6.0000000E+0,,,
,0.0000000E+0,9.2767709E+0,4.0000000E+0,,,
,0.0000000E+0,9.2807712E+0,6.0000000E+0,,,
,0.0000000E+0,9.2847716E+0,2.0000000E+0,,,
,0.0000000E+0,9.2887719E+0,1.0000000E+1,,,
,0.0000000E+0,9.2927722E+0,3.0000000E+0,,,
,0.0000000E+0,9.2967726E+0,7.0000000E+0,,,
,0.0000000E+0,9.3007729E+0,1.0000000E+1,,,
,0.0000000E+0,9.3047732E+0,3.0000000E+0,,,
,0.0000000E+0,9.3087736E+0,1.2000000E+1,,,
,0.0000000E+0,9.3127739E+0,8.0000000E+0,,,
,0.0000000E+0,9.3167742E+0,4.0000000E+0,,,
,0.0000000E+0,9.3207746E+0,1.3000000E+1,,,
,0.0000000E+0,9.3247749E+0,4.0000000E+0,,,
,0.0000000E+0,9.3287752E+0,7.0000000E+0,,,
,0.0000000E+0,9.3327756E+0,5.0000000E+0,,,
,0.0000000E+0,9.3367759E+0,3.0000000E+0,,,
,0.0000000E+0,9.3407762E+0,7.0000000E+0,,,
,0.0000000E+0,9.3447766E+0,5.0000000E+0,,,
,0.0000000E+0,9.3487769E+0,5.0000000E+0,,,
,0.0000000E+0,9.3527772E+0,7.0000000E+0,,,
,0.0000000E+0,9.3567776E+0,8.0000000E+0,,,
,0.0000000E+0,9.3607779E+0,1.0000000E+1,,,
,0.0000000E+0,9.3647782E+0,3.0000000E+0,,,
,0.0000000E+0,9.3687786E+0,1.0000000E+1,,,
,0.0000000E+0,9.3727789E+0,1.0000000E+0,,,
,0.0000000E+0,9.3767792E+0,4.0000000E+0,,,
,0.0000000E+0,9.3807796E+0,7.0000000E+0,,,
,0.0000000E+0,9.3847799E+0,4.0000000E+0,,,
,0.0000000E+0,9.3887802E+0,9.0000000E+0,,,
,0.0000000E+0,9.3927806E+0,6.0000000E+0,,,
,0.0000000E+0,9.3967809E+0,6.0000000E+0,,,
,0.0000000E+0,9.4007812E+0,4.0000000E+0,,,
,0.0000000E+0,9.4047815E+0,8.0000000E+0,,,
,0.0000000E+0,9.4087819E+0,6.0000000E+0,,,
,0.0000000E+0,9.4127822E+0,1.2000000E+1,,,
,0.0000000E+0,9.4167825E+0,6.0000000E+0,,,
,0.0000000E+0,9.4207829E+0,6.0000000E+0,,,
,0.0000000E+0,9.4247832E+0,6.0000000E+0,,,
,0.0000000E+0,9.4287835E+0,3.0000000E+0,,,
,0.0000000E+0,9.4327839E+0,7.0000000E+0,,,
,0.0000000E+0,9.4367842E+0,3.0000000E+0,,,
,0.0000000E+0,9.4407845E+0,8.0000000E+0,,,
,0.0000000E+0,9.4447849E+0,1.0000000E+0,,,
,0.0000000E+0,9.4487852E+0,4.0000000E+0,,,
,0.0000000E+0,9.4527855E+0,1.0000000E+1,,,
,0.0000000E+0,9.4567859E+0,8.0000000E+0,,,
,0.0000000E+0,9.4607862E+0,9.0000000E+0,,,
,0.0000000E+0,9.4647865E+0,6.0000000E+0,,,
,0.0000000E+0,9.4687869E+0,7.0000000E+0,,,
,0.0000000E+0,9.4727872E+0,6.0000000E+0,,,
,0.0000000E+0,9.4767875E+0,6.0000000E+0,,,
,0.0000000E+0,9.4807879E+0,4.0000000E+0,,,
,0.0000000E+0,9.4847882E+0,5.0000000E+0,,,
,0.0000000E+0,9.4887885E+0,1.0000000E+1,,,
,0.0000000E+0,9.4927889E+0,1.0000000E+1,,,
,0.0000000E+0,9.4967892E+0,1.2000000E+1,,,
,0.0000000E+0,9.5007895E+0,4.0000000E+0,,,
,0.0000000E+0,9.5047899E+0,4.0000000E+0,,,
,0.0000000E+0,9.5087902E+0,5.0000000E+0,,,
,0.0000000E+0,9.5127905E+0,6.0000000E+0,,,
,0.0000000E+0,9.5167909E+0,2.0000000E+0,,,
,0.0000000E+0,9.5207912E+0,9.0000000E+0,,,
,0.0000000E+0,9.5247915E+0,5.0000000E+0,,,
,0.0000000E+0,9.5287919E+0,5.0000000E+0,,,
,0.0000000E+0,9.5327922E+0,1.0000000E+1,,,
,0.0000000E+0,9.5367925E+0,2.0000000E+0,,,
,0.0000000E+0,9.5407929E+0,3.0000000E+0,,,
,0.0000000E+0,9.5447932E+0,3.0000000E+0,,,
,0.0000000E+0,9.5487935E+0,6.0000000E+0,,,
,0.0000000E+0,9.5527938E+0,4.0000000E+0,,,
,0.0000000E+0,9.5567942E+0,8.0000000E+0,,,
,0.0000000E+0,9.5607945E+0,4.0000000E+0,,,
,0.0000000E+0,9.5647948E+0,7.0000000E+0,,,
,0.0000000E+0,9.5687952E+0,7.0000000E+0,,,
,0.0000000E+0,9.5727955E+0,9.0000000E+0,,,
,0.0000000E+0,9.5767958E+0,6.0000000E+0,,,
,0.0000000E+0,9.5807962E+0,7.0000000E+0,,,
,0.0000000E+0,9.5847965E+0,6.0000000E+0,,,
,0.0000000E+0,9.5887968E+0,6.0000000E+0,,,
,0.0000000E+0,9.5927972E+0,9.0000000E+0,,,
,0.0000000E+0,9.5967975E+0,8.0000000E+0,,,
,0.0000000E+0,9.6007978E+0,8.0000000E+0,,,
,0.0000000E+0,9.6047982E+0,9.0000000E+0,,,
,0.0000000E+0,9.6087985E+0,6.0000000E+0,,,
,0.0000000E+0,9.6127988E+0,5.0000000E+0,,,
,0.0000000E+0,9.6167992E+0,2.0000000E+0,,,
,0.0000000E+0,9.6207995E+0,4.0000000E+0,,,
,0.0000000E+0,9.6247998E+0,4.0000000E+0,,,
,0.0000000E+0,9.6288002E+0,5.0000000E+0,,,
,0.0000000E+0,9.6328005E+0,4.0000000E+0,,,
,0.0000000E+0,9.6368008E+0,6.0000000E+0,,,
,0.0000000E+0,9.6408012E+0,9.0000000E+0,,,
,0.0000000E+0,9.6448015E+0,4.0000000E+0,,,
,0.0000000E+0,9.6488018E+0,5.0000000E+0,,,
,0.0000000E+0,9.6528022E+0,4.0000000E+0,,,
,0.0000000E+0,9.6568025E+0,3.0000000E+0,,,
,0.0000000E+0,9.6608028E+0,1.0000000E+1,,,
,0.0000000E+0,9.6648032E+0,6.0000000E+0,,,
,0.0000000E+0,9.6688035E+0,1.0000000E+1,,,
,0.0000000E+0,9.6728038E+0,6.0000000E+0,,,
,0.0000000E+0,9.6768042E+0,5.0000000E+0,,,
,0.0000000E+0,9.6808045E+0,6.0000000E+0,,,
,0.0000000E+0,9.6848048E+0,7.0000000E+0,,,
,0.0000000E+0,9.6888052E+0,4.0000000E+0,,,
,0.0000000E+0,9.6928055E+0,7.0000000E+0,,,
,0.0000000E+0,9.6968058E+0,4.0000000E+0,,,
,0.0000000E+0,9.7008061E+0,6.0000000E+0,,,
,0.0000000E+0,9.7048065E+0,5.0000000E+0,,,
,0.0000000E+0,9.7088068E+0,1.2000000E+1,,,
,0.0000000E+0,9.7128071E+0,5.0000000E+0,,,
,0.0000000E+0,9.7168075E+0,6.0000000E+0,,,
,0.0000000E+0,9.7208078E+0,9.0000000E+0,,,
,0.0000000E+0,9.7248081E+0,8.0000000E+0,,,
,0.0000000E+0,9.7288085E+0,2.0000000E+0,,,
,0.0000000E+0,9.7328088E+0,9.0000000E+0,,,
,0.0000000E+0,9.7368091E+0,5.0000000E+0,,,
,0.0000000E+0,9.7408095E+0,8.0000000E+0,,,
,0.0000000E+0,9.7448098E+0,1.0000000E+0,,,
,0.0000000E+0,9.7488101E+0,6.0000000E+0,,,
,0.0000000E+0,9.7528105E+0,7.0000000E+0,,,
,0.0000000E+0,9.7568108E+0,5.0000000E+0,,,
,0.0000000E+0,9.7608111E+0,8.0000000E+0,,,
,0.0000000E+0,9.7648115E+0,1.0000000E+1,,,
,0.0000000E+0,9.7688118E+0,1.2000000E+1,,,
,0.0000000E+0,9.7728121E+0,5.0000000E+0,,,
,0.0000000E+0,9.7768125E+0,5.0000000E+0,,,
,0.0000000E+0,9.7808128E+0,4.0000000E+0,,,
,0.0000000E+0,9.7848131E+0,3.0000000E+0,,,
,0.0000000E+0,9.7888135E+0,6.0000000E+0,,,
,0.0000000E+0,9.7928138E+0,8.0000000E+0,,,
,0.0000000E+0,9.7968141E+0,5.0000000E+0,,,
,0.0000000E+0,9.8008145E+0,4.0000000E+0,,,
,0.0000000E+0,9.8048148E+0,9.0000000E+0,,,
,0.0000000E+0,9.8088151E+0,1.1000000E+1,,,
,0.0000000E+0,9.8128155E+0,7.0000000E+0,,,
,0.0000000E+0,9.8168158E+0,4.0000000E+0,,,
,0.0000000E+0,9.8208161E+0,4.0000000E+0,,,
,0.0000000E+0,9.8248165E+0,8.0000000E+0,,,
,0.0000000E+0,9.8288168E+0,1.0000000E+1,,,
,0.0000000E+0,9.8328171E+0,6.0000000E+0,,,
,0.0000000E+0,9.8368175E+0,7.0000000E+0,,,
,0.0000000E+0,9.8408178E+0,8.0000000E+0,,,
,0.0000000E+0,9.8448181E+0,9.0000000E+0,,,
,0.0000000E+0,9.8488184E+0,1.0000000E+1,,,
,0.0000000E+0,9.8528188E+0,1.0000000E+1,,,
,0.0000000E+0,9.8568191E+0,1.0000000E+1,,,
,0.0000000E+0,9.8608194E+0,7.0000000E+0,,,
,0.0000000E+0,9.8648198E+0,6.0000000E+0,,,
,0.0000000E+0,9.8688201E+0,1.1000000E+1,,,
,0.0000000E+0,9.8728204E+0,1.4000000E+1,,,
,0.0000000E+0,9.8768208E+0,1.2000000E+1,,,
,0.0000000E+0,9.8808211E+0,1.1000000E+1,,,
,0.0000000E+0,9.8848214E+0,7.0000000E+0,,,
,0.0000000E+0,9.8888218E+0,1.0000000E+1,,,
,0.0000000E+0,9.8928221E+0,4.0000000E+0,,,
,0.0000000E+0,9.8968224E+0,8.0000000E+0,,,
,0.0000000E+0,9.9008228E+0,1.0000000E+1,,,
,0.0000000E+0,9.9048231E+0,6.0000000E+0,,,
,0.0000000E+0,9.9088234E+0,1.0000000E+1,,,
,0.0000000E+0,9.9128238E+0,1.1000000E+1,,,
,0.0000000E+0,9.9168241E+0,1.0000000E+1,,,
,0.0000000E+0,9.9208244E+0,1.0000000E+1,,,
,0.0000000E+0,9.9248248E+0,1.0000000E+1,,,
,0.0000000E+0,9.9288251E+0,7.0000000E+0,,,
,0.0000000E+0,9.9328254E+0,1.1000000E+1,,,
,0.0000000E+0,9.9368258E+0,8.0000000E+0,,,
,0.0000000E+0,9.9408261E+0,9.0000000E+0,,,
,0.0000000E+0,9.9448264E+0,8.0000000E+0,,,
,0.0000000E+0,9.9488268E+0,4.0000000E+0,,,
,0.0000000E+0,9.9528271E+0,1.3000000E+1,,,
,0.0000000E+0,9.9568274E+0,8.0000000E+0,,,
,0.0000000E+0,9.9608278E+0,1.0000000E+1,,,
,0.0000000E+0,9.9648281E+0,9.0000000E+0,,,
,0.0000000E+0,9.9688284E+0,7.0000000E+0,,,
,0.0000000E+0,9.9728288E+0,1.0000000E+1,,,
,0.0000000E+0,9.9768291E+0,1.1000000E+1,,,
,0.0000000E+0,9.9808294E+0,1.2000000E+1,,,
,0.0000000E+0,9.9848298E+0,8.0000000E+0,,,
,0.0000000E+0,9.9888301E+0,7.0000000E+0,,,
,0.0000000E+0,9.9928304E+0,8.0000000E+0,,,
,0.0000000E+0,9.9968307E+0,6.0000000E+0,,,
,0.0000000E+0,1.0000831E+1,8.0000000E+0,,,
,0.0000000E+0,1.0004831E+1,9.0000000E+0,,,
,0.0000000E+0,1.0008832E+1,7.0000000E+0,,,
,0.0000000E+0,1.0012832E+1,9.0000000E+0,,,
,0.0000000E+0,1.0016832E+1,9.0000000E+0,,,
,0.0000000E+0,1.0020833E+1,5.0000000E+0,,,
,0.0000000E+0,1.0024833E+1,9.0000000E+0,,,
,0.0000000E+0,1.0028833E+1,7.0000000E+0,,,
,0.0000000E+0,1.0032834E+1,7.0000000E+0,,,
,0.0000000E+0,1.0036834E+1,6.0000000E+0,,,
,0.0000000E+0,1.0040834E+1,7.0000000E+0,,,
,0.0000000E+0,1.0044835E+1,1.0000000E+1,,,
,0.0000000E+0,1.0048835E+1,7.0000000E+0,,,
,0.0000000E+0,1.0052835E+1,5.0000000E+0,,,
,0.0000000E+0,1.0056836E+1,6.0000000E+0,,,
,0.0000000E+0,1.0060836E+1,7.0000000E+0,,,
,0.0000000E+0,1.0064836E+1,6.0000000E+0,,,
,0.0000000E+0,1.0068837E+1,8.0000000E+0,,,
,0.0000000E+0,1.0072837E+1,8.0000000E+0,,,
,0.0000000E+0,1.0076837E+1,1.1000000E+1,,,
,0.0000000E+0,1.0080838E+1,5.0000000E+0,,,
,0.0000000E+0,1.0084838E+1,8.0000000E+0,,,
,0.0000000E+0,1.0088838E+1,4.0000000E+0,,,
,0.0000000E+0,1.0092839E+1,1.0000000E+1,,,
,0.0000000E+0,1.0096839E+1,6.0000000E+0,,,
,0.0000000E+0,1.0100839E+1,6.0000000E+0,,,
,0.0000000E+0,1.0104840E+1,9.0000000E+0,,,
,0.0000000E+0,1.0108840E+1,3.0000000E+0,,,
,0.0000000E+0,1.0112840E+1,7.0000000E+0,,,
,0.0000000E+0,1.0116841E+1,9.0000000E+0,,,
,0.0000000E+0,1.0120841E+1,8.0000000E+0,,,
,0.0000000E+0,1.0124841E+1,2.0000000E+0,,,
,0.0000000E+0,1.0128842E+1,3.0000000E+0,,,
,0.0000000E+0,1.0132842E+1,1.1000000E+1,,,
,0.0000000E+0,1.0136842E+1,8.0000000E+0,,,
,0.0000000E+0,1.0140843E+1,4.0000000E+0,,,
,0.0000000E+0,1.0144843E+1,8.0000000E+0,,,
,0.0000000E+0,1.0148843E+1,2.0000000E+0,,,
,0.0000000E+0,1.0152844E+1,4.0000000E+0,,,
,0.0000000E+0,1.0156844E+1,8.0000000E+0,,,
,0.0000000E+0,1.0160844E+1,4.0000000E+0,,,
,0.0000000E+0,1.0164845E+1,1.4000000E+1,,,
,0.0000000E+0,1.0168845E+1,6.0000000E+0,,,
,0.0000000E+0,1.0172845E+1,4.0000000E+0,,,
,0.0000000E+0,1.0176846E+1,8.0000000E+0,,,
,0.0000000E+0,1.0180846E+1,1.0000000E+0,,,
,0.0000000E+0,1.0184846E+1,8.0000000E+0,,,
,0.0000000E+0,1.0188847E+1,9.0000000E+0,,,
,0.0000000E+0,1.0192847E+1,1.3000000E+1,,,
,0.0000000E+0,1.0196847E+1,6.0000000E+0,,,
,0.0000000E+0,1.0200848E+1,5.0000000E+0,,,
,0.0000000E+0,1.0204848E+1,8.0000000E+0,,,
,0.0000000E+0,1.0208848E+1,4.0000000E+0,,,
,0.0000000E+0,1.0212849E+1,6.0000000E+0,,,
,0.0000000E+0,1.0216849E+1,6.0000000E+0,,,
,0.0000000E+0,1.0220849E+1,1.0000000E+1,,,
,0.0000000E+0,1.0224850E+1,4.0000000E+0,,,
,0.0000000E+0,1.0228850E+1,4.0000000E+0,,,
,0.0000000E+0,1.0232850E+1,6.0000000E+0,,,
,0.0000000E+0,1.0236851E+1,5.0000000E+0,,,
,0.0000000E+0,1.0240851E+1,5.0000000E+0,,,
,0.0000000E+0,1.0244851E+1,7.0000000E+0,,,
,0.0000000E+0,1.0248852E+1,5.0000000E+0,,,
,0.0000000E+0,1.0252852E+1,7.0000000E+0,,,
,0.0000000E+0,1.0256852E+1,4.0000000E+0,,,
,0.0000000E+0,1.0260853E+1,7.0000000E+0,,,
,0.0000000E+0,1.0264853E+1,7.0000000E+0,,,
,0.0000000E+0,1.0268853E+1,6.0000000E+0,,,
,0.0000000E+0,1.0272854E+1,6.0000000E+0,,,
,0.0000000E+0,1.0276854E+1,3.0000000E+0,,,
,0.0000000E+0,1.0280854E+1,4.0000000E+0,,,
,0.0000000E+0,1.0284855E+1,8.0000000E+0,,,
,0.0000000E+0,1.0288855E+1,7.0000000E+0,,,
,0.0000000E+0,1.0292855E+1,7.0000000E+0,,,
,0.0000000E+0,1.0296856E+1,1.1000000E+1,,,
,0.0000000E+0,1.0300856E+1,1.0000000E+0,,,
,0.0000000E+0,1.0304856E+1,2.0000000E+0,,,
,0.0000000E+0,1.0308857E+1,6.0000000E+0,,,
,0.0000000E+0,1.0312857E+1,7.0000000E+0,,,
,0.0000000E+0,1.0316857E+1,2.0000000E+0,,,
,0.0000000E+0,1.0320858E+1,4.0000000E+0,,,
,0.0000000E+0,1.0324858E+1,6.0000000E+0,,,
,0.0000000E+0,1.0328858E+1,4.0000000E+0,,,
,0.0000000E+0,1.0332859E+1,3.0000000E+0,,,
,0.0000000E+0,1.0336859E+1,2.0000000E+0,,,
,0.0000000E+0,1.0340859E+1,4.0000000E+0,,,
,0.0000000E+0,1.0344860E+1,6.0000000E+0,,,
,0.0000000E+0,1.0348860E+1,5.0000000E+0,,,
,0.0000000E+0,1.0352860E+1,3.0000000E+0,,,
,0.0000000E+0,1.0356861E+1,7.0000000E+0,,,
,0.0000000E+0,1.0360861E+1,5.0000000E+0,,,
,0.0000000E+0,1.0364861E+1,6.0000000E+0,,,
,0.0000000E+0,1.0368862E+1,9.0000000E+0,,,
,0.0000000E+0,1.0372862E+1,3.0000000E+0,,,
,0.0000000E+0,1.0376862E+1,3.0000000E+0,,,
,0.0000000E+0,1.0380863E+1,5.0000000E+0,,,
,0.0000000E+0,1.0384863E+1,5.0000000E+0,,,
,0.0000000E+0,1.0388863E+1,7.0000000E+0,,,
,0.0000000E+0,1.0392864E+1,1.0000000E+1,,,
,0.0000000E+0,1.0396864E+1,8.0000000E+0,,,
,0.0000000E+0,1.0400864E+1,5.0000000E+0,,,
,0.0000000E+0,1.0404865E+1,5.0000000E+0,,,
,0.0000000E+0,1.0408865E+1,4.0000000E+0,,,
,0.0000000E+0,1.0412865E+1,5.0000000E+0,,,
,0.0000000E+0,1.0416866E+1,6.0000000E+0,,,
,0.0000000E+0,1.0420866E+1,8.0000000E+0,,,
,0.0000000E+0,1.0424866E+1,6.0000000E+0,,,
,0.0000000E+0,1.0428867E+1,5.0000000E+0,,,
,0.0000000E+0,1.0432867E+1,7.0000000E+0,,,
,0.0000000E+0,1.0436867E+1,6.0000000E+0,,,
,0.0000000E+0,1.0440868E+1,6.0000000E+0,,,
,0.0000000E+0,1.0444868E+1,3.0000000E+0,,,
,0.0000000E+0,1.0448868E+1,6.0000000E+0,,,
,0.0000000E+0,1.0452869E+1,6.0000000E+0,,,
,0.0000000E+0,1.0456869E+1,7.0000000E+0,,,
,0.0000000E+0,1.0460869E+1,8.0000000E+0,,,
,0.0000000E+0,1.0464870E+1,5.0000000E+0,,,
,0.0000000E+0,1.0468870E+1,8.0000000E+0,,,
,0.0000000E+0,1.0472870E+1,6.0000000E+0,,,
,0.0000000E+0,1.0476871E+1,8.0000000E+0,,,
,0.0000000E+0,1.0480871E+1,5.0000000E+0,,,
,0.0000000E+0,1.0484871E+1,4.0000000E+0,,,
,0.0000000E+0,1.0488872E+1,5.0000000E+0,,,
,0.0000000E+0,1.0492872E+1,3.0000000E+0,,,
,0.0000000E+0,1.0496872E+1,4.0000000E+0,,,
,0.0000000E+0,1.0500873E+1,6.0000000E+0,,,
,0.0000000E+0,1.0504873E+1,6.0000000E+0,,,
,0.0000000E+0,1.0508873E+1,5.0000000E+0,,,
,0.0000000E+0,1.0512874E+1,3.0000000E+0,,,
,0.0000000E+0,1.0516874E+1,6.0000000E+0,,,
,0.0000000E+0,1.0520874E+1,1.0000000E+0,,,
,0.0000000E+0,1.0524875E+1,1.0000000E+1,,,
,0.0000000E+0,1.0528875E+1,5.0000000E+0,,,
,0.0000000E+0,1.0532875E+1,8.0000000E+0,,,
,0.0000000E+0,1.0536876E+1,6.0000000E+0,,,
,0.0000000E+0,1.0540876E+1,2.0000000E+0,,,
,0.0000000E+0,1.0544876E+1,6.0000000E+0,,,
,0.0000000E+0,1.0548877E+1,3.0000000E+0,,,
,0.0000000E+0,1.0552877E+1,6.0000000E+0,,,
,0.0000000E+0,1.0556877E+1,4.0000000E+0,,,
,0.0000000E+0,1.0560878E+1,1.2000000E+1,,,
,0.0000000E+0,1.0564878E+1,8.0000000E+0,,,
,0.0000000E+0,1.0568878E+1,6.0000000E+0,,,
,0.0000000E+0,1.0572879E+1,2.0000000E+0,,,
,0.0000000E+0,1.0576879E+1,5.0000000E+0,,,
,0.0000000E+0,1.0580879E+1,5.0000000E+0,,,
,0.0000000E+0,1.0584880E+1,7.0000000E+0,,,
,0.0000000E+0,1.0588880E+1,7.0000000E+0,,,
,0.0000000E+0,1.0592880E+1,6.0000000E+0,,,
,0.0000000E+0,1.0596881E+1,3.0000000E+0,,,
,0.0000000E+0,1.0600881E+1,5.0000000E+0,,,
,0.0000000E+0,1.0604881E+1,8.0000000E+0,,,
,0.0000000E+0,1.0608882E+1,9.0000000E+0,,,
,0.0000000E+0,1.0612882E+1,5.0000000E+0,,,
,0.0000000E+0,1.0616882E+1,5.0000000E+0,,,
,0.0000000E+0,1.0620883E+1,8.0000000E+0,,,
,0.0000000E+0,1.0624883E+1,7.0000000E+0,,,
,0.0000000E+0,1.0628883E+1,6.0000000E+0,,,
,0.0000000E+0,1.0632884E+1,8.0000000E+0,,,
,0.0000000E+0,1.0636884E+1,1.0000000E+1,,,
,0.0000000E+0,1.0640884E+1,5.0000000E+0,,,
,0.0000000E+0,1.0644885E+1,5.0000000E+0,,,
,0.0000000E+0,1.0648885E+1,4.0000000E+0,,,
,0.0000000E+0,1.0652885E+1,1.0000000E+1,,,
,0.0000000E+0,1.0656886E+1,7.0000000E+0,,,
,0.0000000E+0,1.0660886E+1,3.0000000E+0,,,
,0.0000000E+0,1.0664886E+1,9.0000000E+0,,,
,0.0000000E+0,1.0668887E+1,7.0000000E+0,,,
,0.0000000E+0,1.0672887E+1,8.0000000E+0,,,
,0.0000000E+0,1.0676887E+1,3.0000000E+0,,,
,0.0000000E+0,1.0680888E+1,7.0000000E+0,,,
,0.0000000E+0,1.0684888E+1,7.0000000E+0,,,
,0.0000000E+0,1.0688888E+1,5.0000000E+0,,,
,0.0000000E+0,1.0692889E+1,8.0000000E+0,,,
,0.0000000E+0,1.0696889E+1,6.0000000E+0,,,
,0.0000000E+0,1.0700889E+1,1.2000000E+1,,,
,0.0000000E+0,1.0704890E+1,3.0000000E+0,,,
,0.0000000E+0,1.0708890E+1,7.0000000E+0,,,
,0.0000000E+0,1.0712890E+1,3.0000000E+0,,,
